@relation HandActions

@attribute PlayerAction {f,k,c,b1,b2,b3}
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
c,25,0,2,c2,b2,true,3,1,0,fp,2
b1,36,1,2,c2,k,true,3,1,0,tn,3
b1,14,1,1,c2,b2,false,1,1,0,fp,2
b2,28,2,1,b1,c2,false,1,2,0,tn,3
k,84,2,1,b2,c2,false,2,2,0,rv,3
k,12,1,0,b2,k,true,1,2,0,fp,1
k,12,1,0,k,k,true,1,2,0,tn,1
c,14,1,1,k,b1,true,1,2,0,rv,2
k,42,1,1,b2,c2,false,1,2,0,fp,2
c,62,1,2,k,b1,false,1,2,0,fp,3
k,82,1,2,c2,b1,false,1,2,0,tn,3
f,142,1,3,k,b2,false,1,2,0,tn,4
f,25,0,2,c2,b2,true,3,1,0,fp,2
k,14,0,1,c2,b2,false,1,1,2,fp,1
k,14,0,1,k,k,false,1,2,3,tn,1
k,14,0,1,k,k,false,1,2,3,rv,1
b1,12,2,0,b2,k,true,1,1,0,fp,2
b2,24,3,0,b1,k,true,1,1,0,tn,3
b1,42,2,1,b2,c2,false,1,2,2,fp,3
k,84,2,1,b1,c2,false,1,2,2,tn,3
f,129,2,2,k,b1,false,1,2,2,tn,4
f,27,0,2,c2,b2,true,0,2,2,fp,2
b1,12,2,0,b2,k,true,2,1,0,fp,2
b2,24,3,0,b1,k,true,3,1,0,tn,3
k,12,0,1,c2,b2,false,1,2,0,fp,1
k,12,0,1,k,k,false,1,2,0,tn,1
b2,12,1,1,k,k,false,1,3,3,rv,2
k,4,0,0,k,k,true,1,2,0,fp,0
k,4,0,0,k,k,true,2,2,0,tn,0
c,6,0,1,k,b1,true,3,3,0,rv,1
k,14,0,1,c2,b2,false,2,1,0,fp,1
c,24,0,2,k,b2,false,2,1,0,fp,2
k,34,0,2,c2,b2,false,2,2,2,tn,2
f,63,0,3,k,b2,false,2,2,2,tn,3
b2,4,1,0,k,k,true,1,1,0,fp,1
b2,12,2,0,b2,k,true,2,2,2,fp,2
k,10,0,1,c2,b2,false,0,1,2,fp,1
k,10,0,1,k,k,false,0,2,2,tn,1
b2,10,1,1,k,k,false,1,2,2,rv,2
k,14,0,1,c2,b2,false,1,1,0,fp,1
c,24,0,2,k,b2,false,1,1,0,fp,2
k,34,0,2,c2,b2,false,1,2,0,tn,2
k,34,0,2,k,k,false,2,2,0,rv,2
b1,12,2,0,b2,k,true,0,1,0,fp,2
b2,24,3,0,b1,k,true,0,1,0,tn,3
k,12,0,1,c2,k,true,1,2,0,fp,1
b2,12,1,1,k,k,true,2,2,2,tn,2
k,14,0,1,c2,b2,false,2,2,0,fp,1
f,25,0,2,k,b2,false,2,2,0,fp,2
b1,4,1,0,k,k,true,2,2,0,fp,1
k,8,1,0,b1,k,true,2,2,0,tn,1
b1,8,2,0,k,k,true,2,3,0,rv,2
b1,16,1,1,c2,k,true,0,2,3,fp,2
b1,32,2,1,b1,k,true,1,2,3,tn,3
k,64,2,1,b1,k,true,1,2,3,rv,3
f,226,1,3,c2,b1,true,0,2,2,fp,4
k,10,0,1,c2,b2,false,3,1,0,fp,1
c,18,0,2,k,b2,false,3,1,0,fp,2
k,26,0,2,c2,b2,false,3,2,2,tn,2
c,48,0,3,k,b2,false,3,2,2,tn,3
k,70,0,3,c2,b2,false,4,3,4,rv,3
b1,12,2,0,b2,k,true,1,2,0,fp,2
k,24,2,0,b1,k,true,1,2,2,tn,2
f,29,2,1,k,b1,true,2,2,2,rv,3
k,42,1,1,b2,c2,false,2,2,0,fp,2
k,42,1,1,k,k,false,3,2,3,tn,2
f,80,1,2,k,b2,false,3,2,3,tn,3
b1,12,2,0,b2,k,true,1,1,0,fp,2
b1,24,3,0,b1,k,true,1,2,2,tn,3
k,14,0,1,c2,b2,false,2,1,0,fp,1
c,22,0,2,k,b1,false,2,1,0,fp,2
k,30,0,2,c2,b1,false,2,2,0,tn,2
f,53,0,3,k,b2,false,2,2,0,tn,3
k,4,0,0,k,k,true,2,1,0,fp,0
b2,7,1,1,k,b2,true,2,2,0,tn,2
k,22,1,1,b2,k,true,3,2,0,rv,2
k,4,0,0,k,k,true,0,2,2,fp,0
k,4,0,0,k,k,true,0,2,3,tn,0
c,6,0,1,k,b1,true,0,2,4,rv,1
k,10,0,1,c2,b2,false,1,2,0,fp,1
k,10,0,1,k,k,false,1,2,0,tn,1
k,10,0,1,k,k,false,2,2,0,rv,1
k,90,1,2,c2,b2,false,2,1,0,fp,3
k,90,1,2,k,k,false,2,2,0,tn,3
c,156,1,3,k,b2,false,2,2,0,tn,4
b3,222,2,3,c2,b2,false,2,3,0,rv,5
k,4,0,0,k,k,true,2,1,0,fp,0
k,4,0,0,k,k,true,3,2,0,tn,0
k,4,0,0,k,k,true,4,2,0,rv,0
b1,4,1,0,k,k,true,0,1,2,fp,1
b1,8,2,0,b1,k,true,0,2,2,tn,2
b2,4,1,0,k,k,true,1,1,0,fp,1
k,12,1,0,b2,k,true,1,2,2,tn,1
c,14,1,1,k,b1,true,1,2,2,rv,2
b1,4,1,0,k,k,false,0,2,2,fp,1
k,8,1,0,b1,c2,false,1,2,2,tn,1
b2,8,2,0,k,k,false,2,2,2,rv,2
b1,4,1,0,k,k,true,1,1,2,fp,1
b1,8,2,0,b1,k,true,1,2,2,tn,2
k,16,2,0,b1,k,true,1,2,2,rv,2
k,14,0,1,c2,k,true,1,3,0,fp,1
k,14,0,1,k,k,true,1,3,0,tn,1
f,17,0,2,k,b1,true,1,3,2,rv,2
b1,12,2,0,b2,c2,false,0,2,2,fp,2
k,24,2,0,b1,c2,false,1,2,2,tn,2
c,37,2,1,k,b1,false,1,2,2,tn,3
k,50,2,1,c2,b1,false,1,2,2,rv,3
c,68,2,2,k,b1,false,1,2,2,rv,4
k,12,1,0,b2,k,true,2,1,0,fp,1
k,12,1,0,k,k,true,3,1,0,tn,1
b2,14,2,1,k,b1,true,3,2,0,rv,3
k,44,1,1,c2,k,true,1,1,0,fp,2
b2,44,2,1,k,k,true,1,2,0,tn,3
k,132,2,1,b2,k,true,2,3,2,rv,3
k,12,1,0,b2,k,true,2,1,2,fp,1
b1,12,2,0,k,k,true,2,2,2,tn,2
k,24,2,0,b1,k,true,2,2,2,rv,2
b1,4,1,0,k,k,true,0,1,0,fp,1
b1,8,2,0,b1,k,true,0,2,0,tn,2
k,14,0,1,c2,b2,false,0,1,0,fp,1
c,23,0,2,k,b1,false,0,1,0,fp,2
k,32,0,2,c2,b1,false,0,1,2,tn,2
f,58,0,3,k,b2,false,0,1,2,tn,3
k,14,0,1,c2,b2,false,0,2,2,fp,1
k,14,0,1,k,k,false,1,2,2,tn,1
k,14,0,1,k,k,false,1,3,2,rv,1
c,27,0,2,c2,b2,true,2,2,2,fp,2
f,71,0,3,c2,b2,true,3,2,2,tn,3
b1,12,2,0,b2,k,true,0,1,2,fp,2
k,4,0,0,k,k,true,2,2,0,fp,0
b2,4,1,0,k,k,true,3,3,0,tn,1
b1,12,2,0,b2,c2,false,1,2,0,fp,2
f,44,2,1,b1,b2,false,1,2,0,fp,3
b1,12,2,0,b2,k,true,2,2,2,fp,2
k,14,0,1,c2,b2,false,1,1,0,fp,1
k,14,0,1,k,k,false,2,2,0,tn,1
f,25,0,2,k,b2,false,2,2,0,tn,2
k,14,0,1,c2,b2,false,1,1,0,fp,1
f,23,0,2,k,b1,false,1,1,0,fp,2
b1,12,2,0,b2,k,true,1,2,2,fp,2
k,4,0,0,k,k,false,1,1,0,fp,0
f,7,0,1,k,b2,false,1,1,0,fp,1
b1,4,1,0,k,k,true,1,1,2,fp,1
k,16,0,1,c2,k,true,0,2,0,fp,1
b2,27,1,2,k,b1,true,1,2,0,tn,3
f,161,1,3,b2,b2,true,1,2,0,tn,4
k,12,1,0,b2,k,true,1,2,2,fp,1
f,21,1,1,k,b2,true,1,2,2,tn,2
k,4,0,0,k,k,true,2,2,2,fp,0
k,4,0,0,k,k,true,2,2,2,tn,0
c,6,0,1,k,b1,true,2,3,2,rv,1
k,44,1,1,c2,k,true,1,2,0,fp,2
c,76,1,2,k,b2,true,2,2,2,tn,3
b3,148,2,3,c2,b1,true,2,2,2,rv,5
k,12,0,1,c2,k,true,1,2,0,fp,1
b1,12,1,1,k,k,true,2,2,0,tn,2
k,24,1,1,b1,k,true,2,2,0,rv,2
b1,30,2,1,b2,c2,false,1,3,0,fp,3
f,29,0,2,c2,b2,true,2,1,0,fp,2
k,10,0,1,c2,b2,false,2,2,0,fp,1
c,17,0,2,k,b1,false,2,2,0,fp,2
k,24,0,2,c2,b1,false,2,2,2,tn,2
k,24,0,2,k,k,false,2,2,2,rv,2
k,4,0,0,k,k,false,2,1,0,fp,0
b2,4,1,0,k,k,false,2,2,2,tn,1
k,4,0,0,k,k,true,1,1,2,fp,0
k,4,0,0,k,k,true,1,2,2,tn,0
c,6,0,1,k,b1,true,2,2,2,rv,1
b1,36,2,1,b2,c2,false,1,1,0,fp,3
k,4,0,0,k,k,true,1,2,0,fp,0
k,4,0,0,k,k,true,1,2,2,tn,0
c,6,0,1,k,b1,true,1,3,2,rv,1
b2,12,2,0,b2,k,true,2,2,0,fp,2
k,4,0,0,k,k,false,0,2,2,fp,0
c,8,0,1,k,b2,false,0,2,2,fp,1
k,12,0,1,c2,b2,false,0,2,3,tn,1
f,23,0,2,k,b2,false,0,2,3,tn,2
k,12,1,0,b2,k,true,1,2,0,fp,1
b2,12,2,0,k,k,true,2,2,2,tn,2
k,36,2,0,b2,k,true,3,3,4,rv,2
k,14,0,1,c2,b2,false,0,1,2,fp,1
k,14,0,1,k,k,false,1,2,2,tn,1
k,14,0,1,k,k,false,1,2,3,rv,1
b2,14,1,1,c2,k,true,0,1,2,fp,2
k,42,1,1,b2,k,true,0,2,2,tn,2
f,50,1,2,k,b1,true,0,2,4,rv,3
k,12,1,0,b2,c2,false,1,2,0,fp,1
b1,12,2,0,k,k,false,1,2,2,tn,2
b1,24,3,0,b1,c2,false,1,3,2,rv,3
b1,12,2,0,b2,k,true,2,2,0,fp,2
k,24,2,0,b1,k,true,2,2,0,tn,2
f,29,2,1,k,b1,true,2,2,2,rv,3
k,14,0,1,c2,b2,false,2,1,2,fp,1
c,25,0,2,k,b2,false,2,1,2,fp,2
k,36,0,2,c2,b2,false,2,1,3,tn,2
c,68,0,3,k,b2,false,2,1,3,tn,3
k,100,0,3,c2,b2,false,2,2,4,rv,3
b2,137,1,4,k,b1,false,2,2,4,rv,5
c,603,1,5,b2,b3,false,2,2,4,rv,6
k,4,0,0,k,k,true,1,1,2,fp,0
b2,4,1,0,k,k,true,2,2,2,tn,1
k,10,0,1,c2,b2,false,1,2,0,fp,1
c,18,0,2,k,b2,false,1,2,0,fp,2
k,26,0,2,c2,b2,false,1,2,0,tn,2
c,46,0,3,k,b2,false,1,2,0,tn,3
k,66,0,3,c2,b2,false,2,3,0,rv,3
f,23,0,2,c2,b2,true,3,1,2,fp,2
k,14,0,1,c2,b2,false,2,2,0,fp,1
k,14,0,1,k,k,false,3,3,0,tn,1
b2,14,1,1,k,k,false,4,3,0,rv,2
b2,23,1,2,c2,b2,true,1,1,3,fp,3
b1,4,1,0,k,k,true,0,2,0,fp,1
k,16,0,1,c2,k,true,2,1,2,fp,1
b2,16,1,1,k,k,true,3,2,2,tn,2
k,90,1,2,c2,b2,false,0,1,0,fp,3
k,90,1,2,k,k,false,1,2,0,tn,3
f,154,1,3,k,b2,false,1,2,0,tn,4
k,16,0,1,c2,k,true,3,2,0,fp,1
k,16,0,1,k,k,true,3,3,0,tn,1
c,19,0,2,k,b1,true,3,4,0,rv,2
k,14,0,1,c2,k,true,2,2,0,fp,1
c,25,0,2,k,b2,true,3,2,0,tn,2
k,36,0,2,c2,k,true,4,2,0,rv,2
k,30,1,1,b2,c2,false,1,1,0,fp,2
b1,30,2,1,k,k,false,2,2,2,tn,3
b1,60,3,1,b1,c2,false,2,3,3,rv,4
b2,4,1,0,k,k,true,0,1,0,fp,1
k,10,0,1,c2,b2,false,1,2,2,fp,1
k,10,0,1,k,k,false,2,2,2,tn,1
f,18,0,2,k,b2,false,2,2,2,tn,2
c,26,0,2,c2,b2,true,1,2,0,fp,2
k,38,0,2,c2,k,true,1,2,2,tn,2
k,38,0,2,k,k,true,2,3,2,rv,2
k,12,1,0,b2,c2,false,1,2,0,fp,1
k,12,1,0,k,k,false,1,2,0,tn,1
b2,21,2,1,k,b2,false,1,2,0,tn,3
b2,12,1,1,c2,k,true,1,3,2,fp,2
k,14,0,1,c2,b2,false,1,2,0,fp,1
c,25,0,2,k,b2,false,1,2,0,fp,2
k,36,0,2,c2,b2,false,2,3,0,tn,2
f,68,0,3,k,b2,false,2,3,0,tn,3
b1,12,2,0,b2,k,true,3,1,0,fp,2
b1,4,1,0,k,k,false,0,1,3,fp,1
b1,8,2,0,b1,c2,false,1,2,3,tn,2
k,36,1,1,c2,k,true,0,2,2,fp,2
b1,36,2,1,k,k,true,0,2,2,tn,3
b1,4,1,0,k,k,false,2,2,0,fp,1
k,8,1,0,b1,c2,false,2,2,0,tn,1
k,8,1,0,k,k,false,2,2,0,rv,1
b2,12,1,1,c2,k,true,2,2,2,fp,2
k,36,1,1,b2,k,true,2,3,2,tn,2
k,36,1,1,k,k,true,2,3,2,rv,2
k,10,0,1,c2,b2,false,1,2,0,fp,1
k,10,0,1,k,k,false,2,2,2,tn,1
k,10,0,1,k,k,false,3,2,3,rv,1
b3,18,1,2,k,b2,false,3,2,3,rv,3
b2,12,2,0,b2,k,true,1,2,0,fp,2
b1,36,3,0,b2,k,true,1,2,2,tn,3
f,128,3,1,b1,b2,true,1,3,2,rv,4
k,4,0,0,k,k,false,0,1,2,fp,0
f,7,0,1,k,b2,false,0,1,2,fp,1
k,36,1,1,c2,k,true,0,2,0,fp,2
k,36,1,1,k,k,true,1,2,0,tn,2
c,43,1,2,k,b1,true,1,2,0,rv,3
k,4,0,0,k,k,true,2,2,0,fp,0
b2,4,1,0,k,k,true,2,2,0,tn,1
b1,12,2,0,b2,k,true,0,1,2,fp,2
k,10,0,1,c2,b2,false,0,2,0,fp,1
k,10,0,1,k,k,false,1,2,2,tn,1
f,18,0,2,k,b2,false,1,2,2,tn,2
k,4,0,0,k,k,true,2,1,2,fp,0
b2,4,1,0,k,k,true,3,2,2,tn,1
k,12,1,0,b2,k,true,4,2,4,rv,1
k,4,0,0,k,k,false,1,3,0,fp,0
k,4,0,0,k,k,false,2,3,0,tn,0
k,4,0,0,k,k,false,2,3,3,rv,0
c,7,0,1,k,b2,false,2,3,3,rv,1
k,44,1,1,c2,k,true,2,1,0,fp,2
k,44,1,1,k,k,true,2,2,0,tn,2
f,53,1,2,k,b1,true,2,3,2,rv,3
k,12,1,0,b2,k,true,0,2,2,fp,1
b1,12,2,0,k,k,true,0,3,2,tn,2
b2,12,2,0,b2,k,true,2,1,0,fp,2
b1,36,2,1,b2,c2,false,0,3,0,fp,3
k,4,0,0,k,k,true,2,2,0,fp,0
k,4,0,0,k,k,true,2,2,0,tn,0
k,4,0,0,k,k,true,2,3,2,rv,0
k,12,1,0,b2,k,true,1,2,0,fp,1
b2,20,2,1,k,b1,true,1,2,0,tn,3
k,12,1,0,b2,c2,false,2,2,0,fp,1
k,12,1,0,k,k,false,3,2,0,tn,1
b1,12,2,0,k,k,false,3,2,2,rv,2
f,23,0,2,c2,b2,true,2,1,2,fp,2
k,10,0,1,c2,b2,false,1,2,0,fp,1
b2,10,1,1,k,k,false,2,2,0,tn,2
k,14,0,1,c2,k,true,0,2,2,fp,1
k,14,0,1,k,k,true,1,2,2,tn,1
f,17,0,2,k,b1,true,2,2,2,rv,2
b2,12,1,1,c2,k,true,2,2,2,fp,2
b1,12,2,0,b2,k,true,1,2,2,fp,2
b2,24,3,0,b1,k,true,1,3,2,tn,3
b2,72,4,0,b2,k,true,1,4,3,rv,4
k,102,1,2,c2,b2,false,1,1,0,fp,3
k,102,1,2,k,k,false,1,2,0,tn,3
k,102,1,2,k,k,false,1,2,2,rv,3
f,178,1,3,k,b2,false,1,2,2,rv,4
k,10,0,1,c2,b2,false,1,2,0,fp,1
b1,10,1,1,k,k,false,1,2,2,tn,2
k,4,0,0,k,k,true,2,2,0,fp,0
b2,4,1,0,k,k,true,2,3,2,tn,1
k,12,1,0,b2,k,true,3,3,2,rv,1
b1,12,1,1,c2,k,true,0,2,2,fp,2
b1,24,2,1,b1,k,true,0,2,2,tn,3
k,14,0,1,c2,b2,false,2,1,0,fp,1
c,23,0,2,k,b1,false,2,1,0,fp,2
k,32,0,2,c2,b1,false,2,2,0,tn,2
k,32,0,2,k,k,false,2,2,0,rv,2
k,4,0,0,k,k,true,1,1,0,fp,0
b2,4,1,0,k,k,true,2,2,2,tn,1
b2,12,2,0,b2,k,true,3,3,3,rv,2
b1,10,1,1,c2,b2,false,2,1,2,fp,2
k,20,1,1,b1,c2,false,2,1,2,tn,2
f,30,1,2,k,b1,false,2,1,2,tn,3
k,14,0,1,c2,b2,false,2,1,0,fp,1
b2,14,1,1,k,k,false,3,2,0,tn,2
c,82,1,2,b2,b2,false,3,2,0,tn,3
k,122,1,2,c2,b2,false,3,2,0,rv,3
k,14,0,1,c2,k,true,1,2,2,fp,1
b2,25,1,2,k,b2,true,1,2,2,tn,3
k,102,1,2,c2,b2,false,1,1,0,fp,3
c,142,1,3,k,b1,false,1,1,0,fp,4
k,182,1,3,c2,b1,false,2,2,2,tn,4
c,326,1,4,k,b2,false,2,2,2,tn,5
k,470,1,4,c1,b2,false,3,2,2,rv,5
c,635,1,5,k,b3,false,3,2,2,rv,6
c,31,0,2,c2,b2,true,3,2,0,fp,2
f,83,0,3,c2,b2,true,4,2,3,tn,3
b1,4,1,0,k,k,false,2,2,0,fp,1
b2,26,1,2,c2,b2,true,0,1,2,fp,3
b1,30,2,1,b2,c2,false,1,1,0,fp,3
k,30,1,1,b2,c2,false,0,1,0,fp,2
k,30,1,1,k,k,false,0,1,2,tn,2
k,30,1,1,k,k,false,0,2,3,rv,2
f,55,1,2,k,b2,false,0,2,3,rv,3
b1,4,1,0,k,k,true,1,2,0,fp,1
k,8,1,0,b1,k,true,1,2,2,tn,1
k,8,1,0,k,k,true,1,2,2,rv,1
k,4,0,0,k,k,false,2,1,0,fp,0
k,4,0,0,k,k,false,2,1,0,tn,0
c,7,0,1,k,b2,false,2,1,0,tn,1
b1,10,1,1,c2,b2,false,2,2,2,rv,2
k,4,0,0,k,k,false,1,1,0,fp,0
c,6,0,1,k,b1,false,1,1,0,fp,1
k,8,0,1,c2,b1,false,1,2,2,tn,1
f,15,0,2,k,b2,false,1,2,2,tn,2
b1,4,1,0,k,k,false,0,1,0,fp,1
f,6,0,1,k,b1,true,1,1,0,fp,1
k,14,0,1,c2,b2,false,1,1,0,fp,1
c,24,0,2,k,b2,false,1,1,0,fp,2
k,34,0,2,c2,b2,false,1,1,0,tn,2
k,34,0,2,k,k,false,1,2,2,rv,2
b2,4,1,0,k,k,true,1,2,2,fp,1
k,14,0,1,c2,b2,false,0,2,0,fp,1
f,24,0,2,k,b2,false,0,2,0,fp,2
k,4,0,0,k,k,false,2,1,0,fp,0
k,4,0,0,k,k,false,3,2,2,tn,0
k,4,0,0,k,k,false,3,2,2,rv,0
f,7,0,1,k,b2,false,3,2,2,rv,1
k,14,0,1,c2,k,true,1,1,2,fp,1
b1,14,1,1,k,k,true,2,2,2,tn,2
k,10,0,1,c2,b2,false,0,3,0,fp,1
f,19,0,2,k,b2,false,0,3,0,fp,2
b2,12,2,0,b2,k,true,1,2,0,fp,2
k,36,2,0,b2,k,true,2,2,0,tn,2
k,36,2,0,k,k,true,2,2,0,rv,2
b1,4,1,0,k,k,true,3,2,0,fp,1
b2,12,2,0,b2,k,true,1,1,0,fp,2
k,36,2,0,b2,k,true,1,1,2,tn,2
f,43,2,1,k,b1,true,2,2,2,rv,3
k,14,0,1,c2,b2,false,0,2,0,fp,1
f,25,0,2,k,b2,false,0,2,0,fp,2
k,36,1,1,c2,k,true,2,2,2,fp,2
k,36,1,1,k,k,true,3,2,2,tn,2
b2,36,2,1,k,k,true,3,2,3,rv,3
k,4,0,0,k,k,false,1,2,0,fp,0
b2,4,1,0,k,k,false,1,2,0,tn,1
k,12,1,0,b2,k,true,0,3,0,fp,1
k,12,1,0,k,k,true,0,3,2,tn,1
c,14,1,1,k,b1,true,0,3,2,rv,2
b1,14,1,1,c2,b2,false,2,1,3,fp,2
k,12,0,1,c2,b2,false,1,1,0,fp,1
k,12,0,1,k,k,false,2,2,0,tn,1
f,22,0,2,k,b2,false,2,2,0,tn,2
k,44,1,1,c2,k,true,0,1,2,fp,2
k,44,1,1,k,k,true,0,1,2,tn,2
c,53,1,2,k,b1,true,1,2,2,rv,3
b2,22,1,2,c2,b2,true,1,2,0,fp,3
b3,74,2,2,b2,k,true,2,2,2,tn,4
k,14,0,1,c2,b2,false,2,1,0,fp,1
f,24,0,2,k,b2,false,2,1,0,fp,2
k,4,0,0,k,k,true,1,2,0,fp,0
k,4,0,0,k,k,true,2,2,0,tn,0
c,6,0,1,k,b1,true,3,3,0,rv,1
b1,30,2,1,b2,c2,false,1,1,0,fp,3
b1,60,3,1,b1,c2,false,1,1,2,tn,4
b2,12,2,0,b2,k,true,1,1,2,fp,2
b1,4,1,0,k,k,true,0,1,2,fp,1
k,8,1,0,b1,k,true,1,1,2,tn,1
f,10,1,1,k,b1,true,1,2,2,rv,2
k,14,0,1,c2,b2,false,0,1,0,fp,1
b1,14,1,1,k,k,false,0,2,2,tn,2
b2,28,2,1,b1,c2,false,0,2,2,rv,3
k,4,0,0,k,k,false,2,1,2,fp,0
c,7,0,1,k,b2,false,2,1,2,fp,1
b1,10,1,1,c2,b2,false,3,1,2,tn,2
k,126,1,2,c2,k,true,0,2,0,fp,3
c,206,1,3,k,b1,true,1,2,0,tn,4
f,393,1,4,c2,b1,true,1,2,2,rv,5
k,4,0,0,k,k,false,1,2,2,fp,0
c,8,0,1,k,b2,false,1,2,2,fp,1
k,12,0,1,c2,b2,false,1,2,2,tn,1
f,22,0,2,k,b2,false,1,2,2,tn,2
k,12,1,0,b2,k,true,1,2,2,fp,1
b2,12,2,0,k,k,true,1,2,4,tn,2
b2,36,3,0,b2,k,true,1,3,5,rv,3
k,10,0,1,c2,b2,false,1,2,0,fp,1
k,10,0,1,k,k,false,1,2,0,tn,1
b2,18,1,2,k,b2,false,1,2,0,tn,3
b3,60,2,2,b2,c2,false,2,2,0,rv,4
k,4,0,0,k,k,false,1,2,0,fp,0
k,4,0,0,k,k,false,2,2,2,tn,0
k,4,0,0,k,k,false,3,3,2,rv,0
k,36,1,1,c2,b2,false,1,1,0,fp,2
b3,36,2,1,k,k,false,2,1,2,tn,3
k,42,1,1,b2,c2,false,0,2,0,fp,2
f,62,1,2,k,b1,false,0,2,0,fp,3
k,12,1,0,b2,c2,false,2,2,2,fp,1
b1,12,2,0,k,k,false,2,2,2,tn,2
k,10,0,1,c2,b2,false,2,2,0,fp,1
c,17,0,2,k,b1,false,2,2,0,fp,2
k,24,0,2,c2,b1,false,3,2,0,tn,2
c,43,0,3,k,b2,false,3,2,0,tn,3
k,62,0,3,c2,b2,false,4,3,0,rv,3
c,85,0,4,k,b1,false,4,3,0,rv,4
k,12,1,0,b2,k,true,1,1,0,fp,1
b1,12,2,0,k,k,true,2,1,0,tn,2
b1,24,3,0,b1,k,true,2,2,0,rv,3
k,14,0,1,c2,b2,false,2,2,0,fp,1
f,25,0,2,k,b2,false,2,2,0,fp,2
f,57,1,2,c2,b1,true,1,2,2,fp,3
k,4,0,0,k,k,false,1,2,0,fp,0
b2,4,1,0,k,k,false,1,3,2,tn,1
b1,4,1,0,k,k,true,2,1,2,fp,1
b1,8,2,0,b1,k,true,2,2,2,tn,2
b1,16,3,0,b1,k,true,2,2,3,rv,3
k,36,1,1,b2,c2,false,1,2,0,fp,2
k,36,1,1,k,k,false,1,3,0,tn,2
b1,36,2,1,k,k,false,1,3,3,rv,3
b1,4,1,0,k,k,true,1,1,0,fp,1
f,14,1,1,b1,b2,true,1,1,0,fp,2
k,14,0,1,c2,b2,false,1,1,0,fp,1
c,23,0,2,k,b1,false,1,1,0,fp,2
k,32,0,2,c2,b1,false,1,2,2,tn,2
f,58,0,3,k,b2,false,1,2,2,tn,3
f,27,0,2,c2,b2,true,2,2,0,fp,2
k,12,1,0,b2,k,true,0,2,2,fp,1
b2,12,2,0,k,k,true,0,3,2,tn,2
k,36,2,0,b2,k,true,1,3,2,rv,2
k,4,0,0,k,k,true,1,2,0,fp,0
b2,4,1,0,k,k,true,1,3,0,tn,1
b1,12,2,0,b2,k,true,0,1,0,fp,2
b2,24,3,0,b1,k,true,0,2,2,tn,3
f,25,0,2,c2,b2,true,1,1,0,fp,2
k,4,0,0,k,k,true,1,1,0,fp,0
k,4,0,0,k,k,true,1,2,0,tn,0
b2,4,1,0,k,k,true,1,2,0,rv,1
k,4,0,0,k,k,true,0,2,0,fp,0
k,4,0,0,k,k,true,1,2,0,tn,0
c,6,0,1,k,b1,true,1,3,2,rv,1
k,10,0,1,c2,b2,false,0,2,0,fp,1
f,18,0,2,k,b2,false,0,2,0,fp,2
k,12,1,0,b2,k,true,0,2,2,fp,1
b1,12,2,0,k,k,true,0,2,2,tn,2
k,10,0,1,c2,b2,false,2,1,0,fp,1
k,10,0,1,k,k,false,2,2,0,tn,1
f,19,0,2,k,b2,false,2,2,0,tn,2
k,4,0,0,k,k,true,1,3,0,fp,0
k,4,0,0,k,k,true,1,3,2,tn,0
c,6,0,1,k,b1,true,2,3,2,rv,1
k,14,0,1,c2,b2,false,1,2,0,fp,1
c,24,0,2,k,b2,false,1,2,0,fp,2
k,34,0,2,c2,b2,false,1,2,0,tn,2
c,61,0,3,k,b2,false,1,2,0,tn,3
k,88,0,3,c2,b2,false,1,2,0,rv,3
f,122,0,4,k,b1,false,1,2,0,rv,4
k,12,1,0,b2,k,true,0,1,0,fp,1
b1,12,2,0,k,k,true,0,1,0,tn,2
k,24,2,0,b1,k,true,0,2,0,rv,2
k,4,0,0,k,k,false,2,2,0,fp,0
b2,4,1,0,k,k,false,2,2,0,tn,1
b1,12,2,0,b2,c2,false,1,1,0,fp,2
b1,24,3,0,b1,c2,false,1,1,2,tn,3
b1,48,4,0,b1,c2,false,1,2,2,rv,4
k,4,0,0,k,k,true,2,1,2,fp,0
k,4,0,0,k,k,true,2,2,2,tn,0
c,6,0,1,k,b1,true,2,2,2,rv,1
c,27,0,2,c2,b2,true,2,2,0,fp,2
k,40,0,2,c2,k,true,2,2,0,tn,2
k,40,0,2,k,k,true,2,2,2,rv,2
c,27,0,2,c2,b2,true,3,2,0,fp,2
c,71,0,3,c2,b2,true,3,2,0,tn,3
k,102,0,3,c2,k,true,4,2,0,rv,3
k,4,0,0,k,k,false,2,1,2,fp,0
k,4,0,0,k,k,false,3,2,2,tn,0
k,4,0,0,k,k,false,4,2,2,rv,0
f,7,0,1,k,b2,false,4,2,2,rv,1
k,44,1,1,c2,k,true,0,3,2,fp,2
k,44,1,1,k,k,true,0,3,2,tn,2
f,53,1,2,k,b1,true,0,3,2,rv,3
k,10,0,1,c2,b2,false,0,1,0,fp,1
b1,10,1,1,k,k,false,1,2,2,tn,2
k,20,1,1,b1,c2,false,2,2,3,rv,2
b1,12,2,0,b2,k,true,2,2,0,fp,2
